name,team,position,salary,projected_fpts,dk_avg_fpts,edge,value,floor,ceiling,predicted_ownership,ownership_tier,leverage_score,dk_id
Jack Quinn,BUF,W,3400,9.927619769819637,7.52,2.4076197698196378,2.919888167594011,2.4819049424549093,29.819049424549092,0.39847312207280505,Contrarian (<5%),7.098899230258358,41767045
Luke Evangelista,NSH,W,4600,9.925111995070269,8.0,1.925111995070269,2.1576330424065806,2.4812779987675673,29.812779987675672,1.5159303557117587,Contrarian (<5%),3.9449072874922435,41766933
Anders Lee,NYI,W,5000,9.877036393248064,8.57,1.3070363932480635,1.9754072786496129,2.469259098312016,29.69259098312016,0.9297706181698786,Contrarian (<5%),5.118243743712437,41766907
Noah Dobson,MTL,D,5000,9.85211270775014,11.1,-1.2478872922498603,1.9704225415500278,2.463028176937535,29.630281769375348,3.631105228226471,Contrarian (<5%),2.1273782870883085,41767553
Yaroslav Askarov,SJS,G,7000,9.735200505345444,10.5,-0.7647994946545555,1.3907429293350635,1.947040101069089,29.47040101069089,4.36420137124823,Contrarian (<5%),1.814846205723276,41768133
Mattias Samuelsson,BUF,D,3800,9.732034875298934,9.69,0.04203487529893479,2.5610618092891935,2.4330087188247336,29.330087188247337,4.05962075205444,Contrarian (<5%),1.923471214981336,41767605
Chris Kreider,ANA,W,3900,9.721110442685246,7.84,1.8811104426852463,2.492592421201345,2.4302776106713115,29.302776106713115,1.5592426515892377,Contrarian (<5%),3.798432491990798,41766977
Mikhail Sergachev,UTA,D,5800,9.634772434614302,10.69,-1.0552275653856977,1.661167661140397,2.4086931086535754,29.086931086535756,4.05962075205444,Contrarian (<5%),1.904247947971622,41767527
Justin Faulk,STL,D,3700,9.601950169098073,9.27,0.3319501690980733,2.5951216673238036,2.400487542274518,29.004875422745183,6.089431128081658,Low (5-10%),1.354403476897346,41767609
Arturs Silovs,PIT,G,8300,9.588516122305832,10.54,-0.9514838776941676,1.1552429063019074,1.9177032244611665,29.177032244611663,3.094615517794199,Contrarian (<5%),2.3417378458701386,41768078
Alex Laferriere,LAK,W,4700,9.575307743838188,8.3,1.2753077438381872,2.037299519965572,2.393826935959547,28.93826935959547,3.4333730290464786,Contrarian (<5%),2.159824513097114,41766521
Jake Walman,EDM,D,5000,9.568259272259468,9.18,0.388259272259468,1.9136518544518935,2.392064818064867,28.92064818064867,3.631105228226471,Contrarian (<5%),2.066085480835367,41767555
Simon Nemec,NJD,D,3000,9.551740126501004,8.53,1.0217401265010047,3.183913375500335,2.387935031625251,28.87935031625251,1.867425545945042,Contrarian (<5%),3.3311205377271462,41767691
John Klingberg,SJS,D,4200,9.480026339828967,8.16,1.320026339828967,2.2571491285307066,2.370006584957242,28.700065849572418,4.05962075205444,Contrarian (<5%),1.8736634234847815,41767585
Sam Malinski,COL,D,4000,9.413711210018862,7.6,1.8137112100188624,2.3534278025047155,2.3534278025047155,28.534278025047154,3.112375909908403,Contrarian (<5%),2.2891173901046753,41767591
Vladimir Tarasenko,MIN,W,4400,9.383649361601877,7.88,1.5036493616018776,2.1326475821822446,2.3459123404004694,28.459123404004693,0.6130355724197001,Contrarian (<5%),5.817385259226212,41766945
Conor Garland,VAN,W,3600,9.382376497099004,7.36,2.022376497099004,2.6062156936386125,2.345594124274751,28.45594124274751,0.9195533586295502,Contrarian (<5%),4.887791451547603,41767015
Ryan Leonard,WSH,W,4700,9.378887791810273,7.67,1.7088877918102732,1.9955080408106964,2.3447219479525683,28.447219479525682,1.1661002736244297,Contrarian (<5%),4.329849317694346,41766923
Brandt Clarke,LAK,D,4400,9.325494016379354,9.43,-0.10450598362064589,2.119430458268035,2.3313735040948385,28.313735040948384,4.05962075205444,Contrarian (<5%),1.8431211494641713,41767573
Matty Beniers,SEA,C,4400,9.274441871246545,8.61,0.6644418712465452,2.107827698010578,2.318610467811636,28.18610467811636,3.8385536970705973,Contrarian (<5%),1.9167797759197265,41766533
Christian Dvorak,PHI,C,4400,9.272178403345247,8.35,0.9221784033452476,2.107313273487556,2.318044600836312,28.18044600836312,3.8385536970705973,Contrarian (<5%),1.9163119774735362,41766531
Jack Roslovic,EDM,C,3700,9.264893371676372,7.54,1.7248933716763721,2.5040252355882084,2.316223342919093,28.16223342919093,0.9195533586295502,Contrarian (<5%),4.826588086246776,41767009
Bobby McMann,TOR,C,4500,9.226237894163997,7.8,1.4262378941639975,2.0502750875919995,2.3065594735409993,28.065594735409995,0.8940102097787295,Contrarian (<5%),4.871271467560814,41766939
Evander Kane,VAN,W,4600,9.201108881190875,7.26,1.9411088811908748,2.000241061128451,2.3002772202977186,28.002772202977187,0.7152081678229835,Contrarian (<5%),5.364426927181277,41766929
MacKenzie Weegar,CGY,D,5400,9.198556547604849,9.65,-0.4514434523951518,1.7034363977046014,2.299639136901212,27.996391369012123,4.73622421073018,Contrarian (<5%),1.6035908307764593,41767539
Igor Chernyshov,SJS,W,3000,9.191684417206508,7.9,1.2916844172065076,3.0638948057355027,2.297921104301627,27.97921104301627,0.3198446464798436,Contrarian (<5%),6.964216918803013,41767107
Tony DeAngelo,NYI,D,4100,9.171099103243142,7.05,2.121099103243142,2.2368534398154005,2.2927747758107855,27.927747758107856,4.05962075205444,Contrarian (<5%),1.812606033667494,41767589
K'Andre Miller,CAR,D,3200,9.170176922777635,7.07,2.100176922777635,2.865680288368011,2.292544230694409,27.92544230694409,1.3532069173514798,Contrarian (<5%),3.8968850784692637,41767663
Sean Walker,CAR,D,3300,9.157475213196069,7.59,1.5674752131960688,2.774992488847294,2.289368803299017,27.89368803299017,1.3532069173514798,Contrarian (<5%),3.8914874615032797,41767647
Matvei Michkov,PHI,W,4100,9.146030930132827,7.44,1.706030930132827,2.2307392512519093,2.286507732533207,27.865077325332066,0.6130355724197001,Contrarian (<5%),5.670073919332696,41766963
Arseny Gritsyuk,NJD,W,3300,9.123514965858924,6.79,2.3335149658589236,2.7647015048057346,2.280878741464731,27.80878741464731,0.30651778620985004,Contrarian (<5%),6.983077507368526,41767049
Quinton Byfield,LAK,W,4500,9.099682354632392,7.62,1.4796823546323923,2.022151634362754,2.274920588658098,27.74920588658098,2.746698423237183,Contrarian (<5%),2.4287202562650294,41766529
Filip Hronek,VAN,D,4300,9.090841295546781,7.63,1.460841295546781,2.1141491384992515,2.2727103238866952,27.727103238866952,4.05962075205444,Contrarian (<5%),1.79674361795901,41767579
Evan Rodrigues,FLA,C,3600,9.088832495971666,7.01,2.0788324959716658,2.5246756933254626,2.2722081239929164,27.722081239929164,4.414336751631187,Contrarian (<5%),1.6786603628290124,41766561
Corey Perry,LAK,W,3400,9.058559371316443,7.46,1.5985593713164432,2.664282168034248,2.264639842829111,27.646398428291107,0.49975726012475563,Contrarian (<5%),6.040017016195619,41767039
Oliver Ekman-Larsson,TOR,D,3000,9.013117747518622,7.26,1.7531177475186226,3.0043725825062073,2.2532794368796556,27.532794368796555,1.5561879549542015,Contrarian (<5%),3.5259996159711613,41767695
Kris Letang,PIT,D,4000,9.007983475776147,7.04,1.9679834757761467,2.2519958689440367,2.2519958689440367,27.519958689440365,3.112375909908403,Contrarian (<5%),2.1904572133282403,41767595
Matthew Tkachuk,FLA,W,6500,8.962809231370398,6.56,2.402809231370399,1.3788937279031381,2.2407023078425996,27.407023078425997,0.4397863889097849,Contrarian (<5%),6.225096514599706,41766841
Dawson Mercer,NJD,C,3800,8.957626965876534,7.62,1.3376269658765336,2.3572702541780353,2.2394067414691334,27.394067414691335,0.9195533586295502,Contrarian (<5%),4.666516263070572,41766993
Lenni Hameenaho,NJD,W,2600,8.935684490765524,7.28,1.6556844907655242,3.4368017272175093,2.233921122691381,27.33921122691381,0.3198446464798436,Contrarian (<5%),6.770254752783124,41767175
JJ Peterka,UTA,W,4300,8.913184113143362,8.04,0.8731841131433633,2.072833514684503,2.2282960282858406,27.282960282858404,0.799611616199609,Contrarian (<5%),4.952837619467073,41766951
Ivan Demidov,MTL,W,4200,8.887461541562065,7.54,1.3474615415620645,2.1160622718004913,2.221865385390516,27.21865385390516,0.799611616199609,Contrarian (<5%),4.938544217852107,41766955
Emil Heineman,NYI,W,4400,8.84752025814029,8.0,0.8475202581402907,2.0108000586682477,2.2118800645350727,27.118800645350728,0.7662944655246253,Contrarian (<5%),5.009085648418424,41766943
Ryan Hartman,MIN,W,5500,8.845870685922588,9.0,-0.15412931407741226,1.6083401247131979,2.211467671480647,27.11467671480647,2.9428911677541247,Contrarian (<5%),2.243498567311764,41766499
Darnell Nurse,EDM,D,4500,8.83758601464713,9.49,-0.6524139853528705,1.9639080032549177,2.2093965036617824,27.093965036617824,3.157482807153453,Contrarian (<5%),2.1257059679094743,41767569
Filip Chytil,VAN,C,4500,8.773205272222388,7.08,1.6932052722223876,1.949601171604975,2.193301318055597,26.933013180555967,2.746698423237183,Contrarian (<5%),2.34158298351706,41766527
Bowen Byram,BUF,D,3400,8.754900799056543,6.96,1.7949007990565429,2.5749708232519244,2.1887251997641357,26.887251997641357,1.197067657657078,Contrarian (<5%),3.9848116504489655,41767639
Zach Benson,BUF,W,3400,8.740176978048975,7.13,1.6101769780489752,2.570640287661463,2.1850442445122438,26.85044244512244,0.38314723276231266,Contrarian (<5%),6.319050330306328,41767043
Ivan Barbashev,VGK,W,3700,8.681729038551328,7.16,1.521729038551328,2.346413253662521,2.170432259637832,26.70432259637832,0.9195533586295502,Contrarian (<5%),4.5227859905647945,41767007
Jacob Markstrom,NJD,G,8100,8.677936169246466,8.66,0.01793616924646635,1.0713501443514157,1.7355872338492935,27.355872338492933,3.094615517794199,Contrarian (<5%),2.1193531191229735,41768086
Mackie Samoskevich,FLA,W,2700,8.55932385236508,6.5,2.0593238523650808,3.1701199453204,2.13983096309127,26.398309630912703,0.3678213434518201,Contrarian (<5%),6.257632908962261,41767163
Ben Kindel,PIT,C,4000,8.54466133231783,7.82,0.7246613323178295,2.1361653330794574,2.1361653330794574,26.361653330794574,0.6130355724197001,Contrarian (<5%),5.297255360277059,41766971
Frank Nazar,CHI,C,3700,8.535036904244915,7.82,0.715036904244915,2.306766730877004,2.133759226061229,26.33759226061229,0.7662944655246253,Contrarian (<5%),4.832171005931243,41767003
Eeli Tolvanen,SEA,W,4200,8.512551815430768,8.32,0.19255181543076816,2.02679805129304,2.128137953857692,26.28137953857692,0.6130355724197001,Contrarian (<5%),5.2773490932138385,41766957
Olen Zellweger,ANA,D,3200,8.511098832703922,6.51,2.0010988327039225,2.6597183852199757,2.1277747081759806,26.277747081759806,1.0409283979626767,Contrarian (<5%),4.170209420967432,41767659
Kasperi Kapanen,EDM,W,3000,8.500132466730141,6.73,1.770132466730141,2.833377488910047,2.1250331166825354,26.250331166825355,0.30651778620985004,Contrarian (<5%),6.505944700063095,41767101
Jimmy Snuggerud,STL,W,3600,8.495922850100007,7.2,1.2959228501000064,2.359978569472224,2.1239807125250016,26.239807125250017,1.1494416982869378,Contrarian (<5%),3.9526184203419366,41767013
Logan Stankoven,CAR,C,3600,8.470780342359236,6.51,1.9607803423592358,2.352994539544232,2.117695085589809,26.176950855898088,3.5314694013049497,Contrarian (<5%),1.8693230809237866,41766559
Jaden Schwartz,SEA,W,3800,8.468749080298991,8.14,0.32874908029899075,2.2286181790260504,2.117187270074748,26.17187270074748,0.6130355724197001,Contrarian (<5%),5.250193625671316,41766999
Pavel Zacha,BOS,C,3900,8.465301793622706,7.5,0.9653017936227055,2.1705902034930014,2.1163254484056764,26.163254484056765,3.070842957656478,Contrarian (<5%),2.079496035999397,41766547
Marcus Johansson,MIN,W,2900,8.464041893041585,7.16,1.3040418930415854,2.918635135531581,2.1160104732603964,26.160104732603962,0.30651778620985004,Contrarian (<5%),6.478321215660902,41767127
Alexander Nikishin,CAR,D,3500,8.459970517743255,6.7,1.7599705177432545,2.4171344336409297,2.1149926294358137,26.14992629435814,2.394135315314156,Contrarian (<5%),2.49252599905853,41767621
Alexis Lafrenière,NYR,W,4000,8.43153090431359,7.24,1.1915309043135895,2.1078827260783974,2.1078827260783974,26.078827260783974,0.799611616199609,Contrarian (<5%),4.685194754476615,41766973
Jonathan Marchessault,NSH,W,3700,8.376328573391943,6.47,1.906328573391943,2.2638725874032275,2.0940821433479857,25.940821433479858,0.6130355724197001,Contrarian (<5%),5.192897612807564,41767011
Will Cuylle,NYR,W,3900,8.336885544722781,7.87,0.4668855447227811,2.1376629601853288,2.0842213861806953,25.842213861806954,0.6130355724197001,Contrarian (<5%),5.168444941494188,41766987
Josh Manson,COL,D,3700,8.259486640924766,7.17,1.0894866409247665,2.232293686736423,2.0648716602311916,25.648716602311914,2.0818567959253533,Contrarian (<5%),2.6800358315950845,41767607
Connor McMichael,WSH,C,4500,8.238697630409046,7.44,0.7986976304090456,1.8308216956464547,2.0596744076022615,25.596744076022617,0.8940102097787295,Contrarian (<5%),4.349869703908061,41766937
Ryan McLeod,BUF,C,3900,8.212873640665718,6.59,1.622873640665718,2.105865036068133,2.0532184101664295,25.532184101664296,2.3543129342033,Contrarian (<5%),2.448451829559665,41766549
Anthony Stolarz,TOR,G,7800,8.200692924523985,8.06,0.14069292452398408,1.0513708877594852,1.640138584904797,26.40138584904797,3.094615517794199,Contrarian (<5%),2.0027992589012995,41768101
Sean Durzi,UTA,D,4200,8.130255397032048,9.02,-0.8897446029679514,1.93577509453144,2.032563849258012,25.32563849258012,2.394135315314156,Contrarian (<5%),2.3953834015835413,41767583
Tobias Bjornfot,FLA,D,2500,8.129620836185547,5.67,2.4596208361855467,3.251848334474219,2.0324052090463867,25.324052090463866,1.249114077555212,Contrarian (<5%),3.614588035935664,41767983
Oliver Kapanen,MTL,C,4000,8.124683877818573,8.15,-0.025316122181427758,2.031170969454643,2.031170969454643,25.31170969454643,2.3543129342033,Contrarian (<5%),2.4221603759663255,41766541
Mike Matheson,MTL,D,4000,8.112644637103546,8.83,-0.7173553628964537,2.0281611592758866,2.0281611592758866,25.281611592758864,2.0818567959253533,Contrarian (<5%),2.632388580750929,41767593
Kevin Lankinen,VAN,G,7500,8.097207769659796,7.93,0.16720776965979667,1.0796277026213061,1.6194415539319593,26.194415539319593,3.094615517794199,Contrarian (<5%),1.977525785869591,41768109
Yegor Sharangovich,CGY,C,3800,8.091742636474168,6.62,1.4717426364741675,2.1294059569668864,2.022935659118542,25.229356591185418,0.7662944655246253,Contrarian (<5%),4.581196847078811,41766995
Hampus Lindholm,BOS,D,3400,8.070744094311493,8.09,-0.019255905688506658,2.373748263032792,2.0176860235778733,25.176860235778733,0.7980451051047187,Contrarian (<5%),4.488621598756528,41767631
Thomas Harley,DAL,D,4700,8.059861429221327,9.52,-1.460138570778673,1.714864133876878,2.0149653573053317,25.149653573053318,2.7931578678665154,Contrarian (<5%),2.1248420735398086,41767563
Vladislav Gavrikov,NYR,D,4500,8.04665446344258,7.1,0.9466544634425809,1.7881454363205735,2.011663615860645,25.11663615860645,3.643249392869368,Contrarian (<5%),1.732979166658551,41767571
Cam York,PHI,D,4100,8.042251310808581,8.65,-0.6077486891914194,1.9615247099533126,2.0105628277021452,25.105628277021452,2.394135315314156,Contrarian (<5%),2.3694551229358405,41767587
Victor Olofsson,COL,W,4300,8.001905421841787,6.58,1.421905421841787,1.860908237637625,2.0004763554604468,25.004763554604466,0.9995145202495113,Contrarian (<5%),4.001924137486765,41766947
Jonathan Quick,NYR,G,7600,7.958269168196648,7.79,0.16826916819664817,1.047140680025875,1.5916538336393298,25.916538336393295,3.094615517794199,Contrarian (<5%),1.9435937595634933,41768107
Aaron Ekblad,FLA,D,3900,7.952750109286144,7.16,0.7927501092861435,2.0391666946887548,1.988187527321536,24.88187527321536,2.0818567959253533,Contrarian (<5%),2.5805060507031974,41767601
Bobby Brink,PHI,W,3800,7.923902214927298,6.75,1.1739022149272982,2.085237424980868,1.9809755537318245,24.809755537318246,0.799611616199609,Contrarian (<5%),4.403117952561825,41766997
Braeden Bowman,VGK,W,2600,7.898127462615712,5.94,1.9581274626157112,3.0377413317752735,1.974531865653928,24.74531865653928,0.3678213434518201,Contrarian (<5%),5.774239084970028,41767177
J.J. Moser,TBL,D,3200,7.892679937597897,6.52,1.3726799375978977,2.466462480499343,1.9731699843994743,24.731699843994743,0.7980451051047187,Contrarian (<5%),4.38958951318311,41767667
James van Riemsdyk,DET,W,3900,7.881814012139687,7.35,0.5318140121396873,2.020977951830689,1.9704535030349217,24.704535030349216,0.6130355724197001,Contrarian (<5%),4.886323740719647,41766989
Michael Bunting,NSH,W,3200,7.863318962024116,7.0,0.863318962024116,2.457287175632536,1.965829740506029,24.65829740506029,0.30651778620985004,Contrarian (<5%),6.018531890664309,41767071
Ryan McDonagh,TBL,D,3300,7.854529051411611,7.01,0.8445290514116115,2.380160318609579,1.9636322628529028,24.63632262852903,0.6939522653084511,Contrarian (<5%),4.636806604453747,41767651
Taylor Hall,CAR,W,3900,7.846114603438754,6.5,1.346114603438754,2.0118242572919884,1.9615286508596885,24.615286508596885,0.6130355724197001,Contrarian (<5%),4.864191923349135,41766981
Nick Blankenburg,NSH,D,3000,7.760553259262479,6.5,1.2605532592624789,2.5868510864208263,1.9401383148156197,24.401383148156196,1.197067657657078,Contrarian (<5%),3.532232260675224,41767699
Chandler Stephenson,SEA,C,4000,7.75459388743256,7.28,0.4745938874325599,1.93864847185814,1.93864847185814,24.3864847185814,3.070842957656478,Contrarian (<5%),1.9049110879720013,41766543
Pavel Buchnevich,STL,W,3800,7.744383683903894,6.46,1.2843836839038945,2.0379957062904985,1.9360959209759736,24.360959209759734,3.070842957656478,Contrarian (<5%),1.9024029579274702,41766551
Collin Graf,SJS,W,3800,7.717481785082047,6.74,0.9774817850820465,2.0309162592321175,1.9293704462705117,24.293704462705115,0.7662944655246253,Contrarian (<5%),4.3693064410920845,41767001
Ben Hutton,VGK,D,2500,7.677321321403876,5.68,1.9973213214038763,3.0709285285615504,1.919330330350969,24.19330330350969,1.0409283979626767,Contrarian (<5%),3.7616808747762227,41767879
Alexander Wennberg,SJS,C,4300,7.629577751338778,8.1,-0.4704222486612215,1.774320407288088,1.9073944378346945,24.073944378346944,3.070842957656478,Contrarian (<5%),1.8742009531438693,41766535
Morgan Frost,CGY,C,3200,7.617707711109798,6.18,1.4377077111097982,2.3805336597218116,1.9044269277774495,24.044269277774497,1.17715646710165,Contrarian (<5%),3.4989252385938565,41766583
Ethen Frank,WSH,C,3500,7.587305205825939,6.84,0.7473052058259393,2.16780148737884,1.8968263014564848,23.968263014564847,0.6130355724197001,Contrarian (<5%),4.703743262428051,41767023
Arvid Soderblom,CHI,G,7100,7.5870792537210905,7.49,0.09707925372109028,1.068602711791703,1.5174158507442181,25.17415850744218,2.6185208227489376,Contrarian (<5%),2.0967349990146795,41768129
Jonathan Huberdeau,CGY,W,3400,7.566651249512134,6.48,1.0866512495121334,2.225485661621216,1.8916628123780335,23.916628123780335,0.26653720539986964,Contrarian (<5%),5.974282648193663,41767035
Linus Karlsson,VAN,C,3800,7.555086755829791,6.0,1.555086755829791,1.988180725218366,1.8887716889574477,23.887716889574477,0.9995145202495113,Contrarian (<5%),3.7784605609600788,41766991
Owen Power,BUF,D,3100,7.540822294203054,5.48,2.060822294203054,2.4325233207106627,1.8852055735507636,23.852055735507637,0.6939522653084511,Contrarian (<5%),4.451614398254574,41767681
Adam Gaudette,SJS,W,2900,7.526645996864319,6.09,1.4366459968643195,2.595395171332524,1.8816614992160798,23.816614992160797,0.26653720539986964,Contrarian (<5%),5.942696325678026,41767123
Joel Farabee,CGY,W,3200,7.507548264114101,6.59,0.9175482641141013,2.3461088325356565,1.8768870660285253,23.768870660285252,0.26653720539986964,Contrarian (<5%),5.927617627106207,41767065
Max Domi,TOR,C,3600,7.49462943979148,6.5,0.9946294397914803,2.081841511053189,1.87365735994787,23.7365735994787,0.7662944655246253,Contrarian (<5%),4.2431370227757705,41767021
Oliver Bjorkstrand,TBL,W,3300,7.488305378513009,5.92,1.568305378513009,2.269183448034245,1.8720763446282522,23.720763446282522,0.26653720539986964,Contrarian (<5%),5.912424322464977,41767057
Travis Sanheim,PHI,D,3600,7.476792646863745,7.67,-0.1932073531362546,2.0768868463510404,1.8691981617159363,23.691981617159364,2.0818567959253533,Contrarian (<5%),2.426067511231902,41767617
Andre Burakovsky,CHI,W,3300,7.436450172024134,6.96,0.4764501720241343,2.2534697490982225,1.8591125430060336,23.591125430060337,0.2043451908065667,Contrarian (<5%),6.174683328991284,41767047
Anthony Beauvillier,WSH,W,3100,7.4003066229768315,6.23,1.170306622976831,2.387195684831236,1.8500766557442079,23.500766557442077,0.26653720539986964,Contrarian (<5%),5.842944519454852,41767079
Simon Holmstrom,NYI,W,3500,7.382744224094732,6.58,0.8027442240947318,2.1093554925984948,1.845686056023683,23.45686056023683,0.799611616199609,Contrarian (<5%),4.102409740878142,41767025
Isak Rosen,BUF,W,2500,7.35212930451485,6.02,1.3321293045148508,2.9408517218059402,1.8380323261287126,23.380323261287124,0.3198446464798436,Contrarian (<5%),5.570450525464271,41767477
Ryan Pulock,NYI,D,3700,7.34273382676352,7.16,0.18273382676351968,1.9845226558820324,1.83568345669088,23.356834566908798,2.0818567959253533,Contrarian (<5%),2.3825681441368864,41767611
Eetu Luostarinen,FLA,C,3000,7.323469960306237,6.59,0.7334699603062376,2.4411566534354123,1.8308674900765594,23.308674900765595,0.26653720539986964,Contrarian (<5%),5.782277795774725,41767103
Connor Brown,NJD,W,3000,7.291326353983838,6.01,1.2813263539838387,2.430442117994613,1.8228315884959596,23.228315884959596,0.3998058080998045,Contrarian (<5%),5.2088127594509706,41767095
Andrew Copp,DET,C,3700,7.288458074607682,6.94,0.34845807460768174,1.9698535336777518,1.8221145186519205,23.221145186519205,2.3543129342033,Contrarian (<5%),2.1728616910749867,41766557
Gustav Forsling,FLA,D,3500,7.220718143334355,5.52,1.7007181433343552,2.0630623266669583,1.8051795358335887,23.051795358335887,2.394135315314156,Contrarian (<5%),2.127410215719704,41767625
Nicholas Robertson,TOR,W,2900,7.2082353723556825,6.37,0.8382353723556824,2.48559840426058,1.8020588430889206,23.020588430889205,0.30651778620985004,Contrarian (<5%),5.517135280084056,41767119
Kaapo Kakko,SEA,W,3500,7.1983516438695565,5.59,1.6083516438695566,2.0566718982484447,1.7995879109673891,22.99587910967389,0.6130355724197001,Contrarian (<5%),4.462611840029897,41767027
Jeff Skinner,SJS,W,2800,7.188747209796434,5.85,1.3387472097964341,2.567409717784441,1.7971868024491084,22.971868024491084,0.26653720539986964,Contrarian (<5%),5.675906857806685,41767147
Justin Sourdif,WSH,W,4200,7.172250550208722,6.08,1.092250550208722,1.7076787024306481,1.7930626375521805,22.930626375521804,2.3543129342033,Contrarian (<5%),2.1382174802698426,41766537
Mike Reilly,CAR,D,2500,7.1456342954661665,5.35,1.7956342954661668,2.8582537181864667,1.7864085738665416,22.864085738665416,1.0409283979626767,Contrarian (<5%),3.501168538102159,41767889
Jamie Drysdale,PHI,D,3400,7.136613414846703,5.88,1.2566134148467034,2.099003945543148,1.7841533537116758,22.84153353711676,1.0409283979626767,Contrarian (<5%),3.4967485493223136,41767635
Noah Cates,PHI,W,3300,7.13541394632225,6.7,0.4354139463222495,2.162246650400682,1.7838534865805624,22.838534865805624,0.7847709780677666,Contrarian (<5%),3.997943732840843,41766575
Drew Doughty,LAK,D,3400,7.132578641856896,6.04,1.0925786418568961,2.0978172476049695,1.783144660464224,22.83144660464224,0.7980451051047187,Contrarian (<5%),3.9668519002149796,41767637
Vasily Podkolzin,EDM,W,3500,7.108899646634714,5.97,1.138899646634714,2.0311141847527754,1.7772249116586785,22.772249116586785,0.6130355724197001,Contrarian (<5%),4.407156152155229,41767029
Mason Lohrei,BOS,D,2700,7.105624359908211,6.44,0.665624359908211,2.63171272589193,1.7764060899770528,22.764060899770527,1.197067657657078,Contrarian (<5%),3.2341399843305463,41767745
Matt Duchene,DAL,C,3800,7.100495075302858,6.24,0.8604950753028575,1.8685513356060153,1.7751237688257144,22.751237688257145,2.3543129342033,Contrarian (<5%),2.116825476508301,41766553
Max Crozier,TBL,D,2600,7.054199999957803,5.38,1.6741999999578034,2.7131538461376166,1.7635499999894508,22.63549999989451,1.0409283979626767,Contrarian (<5%),3.456368193514061,41767773
Louis Crevier,CHI,D,2900,7.0080380645537685,5.74,1.2680380645537683,2.416564849846127,1.7520095161384421,22.520095161384422,0.6939522653084511,Contrarian (<5%),4.137093003194915,41767705
Ilya Mikheyev,CHI,W,3000,6.9843777558743145,5.67,1.3143777558743146,2.3281259186247714,1.7460944389685786,22.460944389685785,0.17769147026657978,Contrarian (<5%),5.930566648575068,41767089
Trevor Moore,LAK,W,3600,6.964606337418423,6.32,0.6446063374184225,1.9346128715051174,1.7411515843546057,22.411515843546056,0.5330744107997393,Contrarian (<5%),4.542901693718367,41767017
Anthony Duclair,NYI,W,3900,6.950750011945901,6.44,0.510750011945901,1.7822435928066414,1.7376875029864753,22.376875029864753,0.799611616199609,Contrarian (<5%),3.8623611613623523,41766983
Artyom Levshunov,CHI,D,3300,6.944968039041429,5.65,1.2949680390414287,2.104535769406494,1.7362420097603573,22.36242009760357,1.0409283979626767,Contrarian (<5%),3.4028474717555643,41767643
Connor Dewar,PIT,C,2500,6.9287910359868805,5.65,1.2787910359868802,2.7715164143947524,1.7321977589967201,22.3219775899672,0.26653720539986964,Contrarian (<5%),5.4706573217478685,41767411
Jean-Gabriel Pageau,NYI,C,3500,6.8791269159584845,6.65,0.2291269159584841,1.9654648331309956,1.7197817289896211,22.19781728989621,2.047228638437652,Contrarian (<5%),2.257502712197365,41766565
Easton Cowan,TOR,W,2700,6.864270759816075,5.64,1.2242707598160756,2.5423225036355834,1.7160676899540188,22.16067689954019,0.30651778620985004,Contrarian (<5%),5.2538670596509975,41767159
Brady Skjei,NSH,D,3200,6.843165727492596,5.36,1.4831657274925956,2.138489289841436,1.710791431873149,22.10791431873149,0.6939522653084511,Contrarian (<5%),4.039763024990864,41767669
Dmitry Orlov,SJS,D,3300,6.835145675539002,5.3,1.5351456755390025,2.071256265314849,1.7087864188847506,22.087864188847504,0.7980451051047187,Contrarian (<5%),3.8014317083224234,41767653
Pavel Mintyukov,ANA,D,3400,6.834010885650713,6.06,0.7740108856507133,2.0100032016619744,1.7085027214126782,22.085027214126782,0.7980451051047187,Contrarian (<5%),3.800800584061376,41767633
Drew O'Connor,VAN,W,3400,6.822787216695837,5.41,1.412787216695837,2.0067021225575994,1.7056968041739593,22.056968041739594,0.17769147026657978,Contrarian (<5%),5.793357079466191,41767033
Sean Couturier,PHI,C,3400,6.808215237482844,6.28,0.5282152374828435,2.0024162463184836,1.702053809370711,22.02053809370711,0.682409546145884,Contrarian (<5%),4.046705068382021,41766569
Michael Eyssimont,BOS,C,2500,6.8032101605123385,5.67,1.1332101605123386,2.7212840642049354,1.7008025401280846,22.008025401280847,0.26653720539986964,Contrarian (<5%),5.371504391270083,41767221
Alex Killorn,ANA,W,3700,6.7984238220899025,5.51,1.2884238220899027,1.8374118438080818,1.6996059555224756,21.996059555224758,0.7662944655246253,Contrarian (<5%),3.8489753293036744,41767005
Erik Haula,NSH,W,2900,6.794263758722182,6.43,0.3642637587221822,2.3428495719731663,1.6985659396805455,21.985659396805456,1.17715646710165,Contrarian (<5%),3.12070531511549,41766609
Cam Fowler,STL,D,2900,6.792229019505383,5.04,1.752229019505383,2.342147937760477,1.6980572548763457,21.98057254876346,0.7980451051047187,Contrarian (<5%),3.77756319917781,41767707
Jordan Staal,CAR,C,3000,6.789529857756775,5.84,0.949529857756775,2.2631766192522584,1.6973824644391937,21.973824644391936,1.535421478828239,Contrarian (<5%),2.6778702927509315,41766599
Jalen Chatfield,CAR,D,2700,6.769274969303118,4.8,1.9692749693031182,2.5071388775196732,1.6923187423257795,21.923187423257794,1.0409283979626767,Contrarian (<5%),3.31676259493495,41767753
